machine_id,timestamp,kwh,kw_demand,power_factor
CNC_Lathe_1,2026-06-26 10:00:00,1.1196,4.48,0.482
Robotic_Welder_1,2026-06-26 10:00:00,0.8017,3.21,0.596
Pick_Place_1,2026-06-26 10:00:00,2.2876,9.15,0.888
Assembly_Conveyor_1,2026-06-26 10:00:00,0.5319,2.13,0.616
Injection_Molder_2,2026-06-26 10:00:00,3.8073,15.23,0.484
Thermoformer_2,2026-06-26 10:00:00,12.1068,48.43,0.865
Packaging_Robot_2,2026-06-26 10:00:00,0.6275,2.51,0.573
Labeling_Machine_2,2026-06-26 10:00:00,0.2264,0.91,0.604
Palletizer_2,2026-06-26 10:00:00,0.526,2.1,0.558
Solar_PV_System,2026-06-26 10:00:00,33.3582,133.43,0.99
CNC_Mill_1,2026-06-26 10:15:00,8.3555,33.42,0.85
CNC_Lathe_1,2026-06-26 10:15:00,5.6852,22.74,0.835
Robotic_Welder_1,2026-06-26 10:15:00,4.9743,19.9,0.791
Pick_Place_1,2026-06-26 10:15:00,1.8818,7.53,0.877
Assembly_Conveyor_1,2026-06-26 10:15:00,2.5687,10.27,0.8
Injection_Molder_2,2026-06-26 10:15:00,21.7444,86.98,0.893
Thermoformer_2,2026-06-26 10:15:00,14.4777,57.91,0.863
Packaging_Robot_2,2026-06-26 10:15:00,3.4976,13.99,0.873
Labeling_Machine_2,2026-06-26 10:15:00,1.1497,4.6,0.926
Palletizer_2,2026-06-26 10:15:00,2.7859,11.14,0.827
Solar_PV_System,2026-06-26 10:15:00,32.8695,131.48,0.99
CNC_Mill_1,2026-06-26 10:30:00,11.0372,44.15,0.837
CNC_Lathe_1,2026-06-26 10:30:00,5.797,23.19,0.822
Robotic_Welder_1,2026-06-26 10:30:00,5.1325,20.53,0.765
Pick_Place_1,2026-06-26 10:30:00,1.8821,7.53,0.898
Assembly_Conveyor_1,2026-06-26 10:30:00,2.8547,11.42,0.778
Injection_Molder_2,2026-06-26 10:30:00,19.3319,77.33,0.886
Thermoformer_2,2026-06-26 10:30:00,10.6766,42.71,0.823
Packaging_Robot_2,2026-06-26 10:30:00,3.5911,14.36,0.852
Labeling_Machine_2,2026-06-26 10:30:00,0.9233,3.69,0.941
Palletizer_2,2026-06-26 10:30:00,3.1033,12.41,0.801
Solar_PV_System,2026-06-26 10:30:00,32.3127,129.25,0.99
CNC_Mill_1,2026-06-26 10:45:00,11.1341,44.54,0.87
CNC_Lathe_1,2026-06-26 10:45:00,6.9232,27.69,0.791
Robotic_Welder_1,2026-06-26 10:45:00,4.1569,16.63,0.761
Pick_Place_1,2026-06-26 10:45:00,2.0428,8.17,0.852
Assembly_Conveyor_1,2026-06-26 10:45:00,2.9596,11.84,0.789
Injection_Molder_2,2026-06-26 10:45:00,22.0071,88.03,0.903
Thermoformer_2,2026-06-26 10:45:00,12.8677,51.47,0.844
Packaging_Robot_2,2026-06-26 10:45:00,3.1251,12.5,0.862
Labeling_Machine_2,2026-06-26 10:45:00,1.0985,4.39,0.907
Palletizer_2,2026-06-26 10:45:00,2.7285,10.91,0.795
Solar_PV_System,2026-06-26 10:45:00,32.3739,129.5,0.99
CNC_Mill_1,2026-06-26 11:00:00,1.9512,7.8,0.645
CNC_Lathe_1,2026-06-26 11:00:00,5.7376,22.95,0.819
Robotic_Welder_1,2026-06-26 11:00:00,0.7698,3.08,0.576
Pick_Place_1,2026-06-26 11:00:00,2.0319,8.13,0.91
Assembly_Conveyor_1,2026-06-26 11:00:00,0.5168,2.07,0.526
Injection_Molder_2,2026-06-26 11:00:00,15.8494,63.4,0.902
Thermoformer_2,2026-06-26 11:00:00,2.4975,9.99,0.562
Packaging_Robot_2,2026-06-26 11:00:00,3.6293,14.52,0.84
Labeling_Machine_2,2026-06-26 11:00:00,1.063,4.25,0.928
Palletizer_2,2026-06-26 11:00:00,0.4962,1.98,0.598
Solar_PV_System,2026-06-26 11:00:00,35.6761,142.7,0.99
CNC_Mill_1,2026-06-26 11:15:00,8.3443,33.38,0.887
CNC_Lathe_1,2026-06-26 11:15:00,5.9224,23.69,0.832
Robotic_Welder_1,2026-06-26 11:15:00,4.4364,17.75,0.775
Pick_Place_1,2026-06-26 11:15:00,2.1598,8.64,0.889
Assembly_Conveyor_1,2026-06-26 11:15:00,2.6923,10.77,0.802
Injection_Molder_2,2026-06-26 11:15:00,17.6541,70.62,0.928
Thermoformer_2,2026-06-26 11:15:00,11.2933,45.17,0.854
Packaging_Robot_2,2026-06-26 11:15:00,4.0673,16.27,0.838
Labeling_Machine_2,2026-06-26 11:15:00,1.353,5.41,0.92
Palletizer_2,2026-06-26 11:15:00,3.0986,12.39,0.772
Solar_PV_System,2026-06-26 11:15:00,36.4925,145.97,0.99
CNC_Mill_1,2026-06-26 11:30:00,12.4599,49.84,0.879
CNC_Lathe_1,2026-06-26 11:30:00,6.191,24.76,0.853
Robotic_Welder_1,2026-06-26 11:30:00,5.6475,22.59,0.79
Pick_Place_1,2026-06-26 11:30:00,1.9658,7.86,0.877
Assembly_Conveyor_1,2026-06-26 11:30:00,2.5942,10.38,0.822
Injection_Molder_2,2026-06-26 11:30:00,18.8367,75.35,0.89
Thermoformer_2,2026-06-26 11:30:00,12.4123,49.65,0.847
Packaging_Robot_2,2026-06-26 11:30:00,3.6043,14.42,0.861
Labeling_Machine_2,2026-06-26 11:30:00,1.1221,4.49,0.899
Palletizer_2,2026-06-26 11:30:00,3.1544,12.62,0.778
Solar_PV_System,2026-06-26 11:30:00,32.5968,130.39,0.99
CNC_Mill_1,2026-06-26 11:45:00,9.864,39.46,0.829
CNC_Lathe_1,2026-06-26 11:45:00,6.8152,27.26,0.816
Robotic_Welder_1,2026-06-26 11:45:00,5.4299,21.72,0.783
Pick_Place_1,2026-06-26 11:45:00,2.0752,8.3,0.87
Assembly_Conveyor_1,2026-06-26 11:45:00,2.7829,11.13,0.814
Injection_Molder_2,2026-06-26 11:45:00,17.6658,70.66,0.882
Thermoformer_2,2026-06-26 11:45:00,13.3625,53.45,0.83
Packaging_Robot_2,2026-06-26 11:45:00,3.5168,14.07,0.853
Labeling_Machine_2,2026-06-26 11:45:00,1.1897,4.76,0.914
Palletizer_2,2026-06-26 11:45:00,2.7948,11.18,0.795
Solar_PV_System,2026-06-26 11:45:00,34.8138,139.26,0.99
CNC_Mill_1,2026-06-26 12:00:00,1.8895,7.56,0.6
CNC_Lathe_1,2026-06-26 12:00:00,1.2205,4.88,0.613
Robotic_Welder_1,2026-06-26 12:00:00,0.7705,3.08,0.514
Pick_Place_1,2026-06-26 12:00:00,0.3964,1.59,0.501
Assembly_Conveyor_1,2026-06-26 12:00:00,0.4744,1.9,0.479
Injection_Molder_2,2026-06-26 12:00:00,3.6651,14.66,0.545
Thermoformer_2,2026-06-26 12:00:00,2.6524,10.61,0.597
Packaging_Robot_2,2026-06-26 12:00:00,0.603,2.41,0.516
Labeling_Machine_2,2026-06-26 12:00:00,0.2286,0.91,0.6
Palletizer_2,2026-06-26 12:00:00,0.5276,2.11,0.564
Solar_PV_System,2026-06-26 12:00:00,38.3313,153.33,0.99
CNC_Mill_1,2026-06-26 12:15:00,2.0182,8.07,0.581
CNC_Lathe_1,2026-06-26 12:15:00,1.1942,4.78,0.553
Robotic_Welder_1,2026-06-26 12:15:00,0.7127,2.85,0.478
Pick_Place_1,2026-06-26 12:15:00,0.3612,1.44,0.656
Assembly_Conveyor_1,2026-06-26 12:15:00,0.4727,1.89,0.51
Injection_Molder_2,2026-06-26 12:15:00,3.7452,14.98,0.605
Thermoformer_2,2026-06-26 12:15:00,2.5919,10.37,0.531
Packaging_Robot_2,2026-06-26 12:15:00,0.6229,2.49,0.53
Labeling_Machine_2,2026-06-26 12:15:00,0.2521,1.01,0.597
Palletizer_2,2026-06-26 12:15:00,0.5086,2.03,0.509
Solar_PV_System,2026-06-26 12:15:00,37.7772,151.11,0.99
CNC_Mill_1,2026-06-26 12:30:00,2.1439,8.58,0.64
CNC_Lathe_1,2026-06-26 12:30:00,1.2215,4.89,0.642
Robotic_Welder_1,2026-06-26 12:30:00,0.6973,2.79,0.556
Pick_Place_1,2026-06-26 12:30:00,0.3758,1.5,0.572
Assembly_Conveyor_1,2026-06-26 12:30:00,0.4798,1.92,0.532
Injection_Molder_2,2026-06-26 12:30:00,3.811,15.24,0.543
Thermoformer_2,2026-06-26 12:30:00,2.5936,10.37,0.609
Packaging_Robot_2,2026-06-26 12:30:00,0.6634,2.65,0.617
Labeling_Machine_2,2026-06-26 12:30:00,0.2525,1.01,0.496
Palletizer_2,2026-06-26 12:30:00,0.5313,2.13,0.537
Solar_PV_System,2026-06-26 12:30:00,37.7677,151.07,0.99
CNC_Mill_1,2026-06-26 12:45:00,1.9787,7.91,0.484
CNC_Lathe_1,2026-06-26 12:45:00,1.2865,5.15,0.62
Robotic_Welder_1,2026-06-26 12:45:00,0.7542,3.02,0.556
Pick_Place_1,2026-06-26 12:45:00,0.3546,1.42,0.483
Assembly_Conveyor_1,2026-06-26 12:45:00,0.4667,1.87,0.606
Injection_Molder_2,2026-06-26 12:45:00,3.591,14.36,0.596
Thermoformer_2,2026-06-26 12:45:00,2.4479,9.79,0.536
Packaging_Robot_2,2026-06-26 12:45:00,0.5941,2.38,0.496
Labeling_Machine_2,2026-06-26 12:45:00,0.2526,1.01,0.468
Palletizer_2,2026-06-26 12:45:00,0.4947,1.98,0.513
Solar_PV_System,2026-06-26 12:45:00,36.1924,144.77,0.99
CNC_Mill_1,2026-06-26 13:00:00,1.8847,7.54,0.593
CNC_Lathe_1,2026-06-26 13:00:00,1.2609,5.04,0.566
Robotic_Welder_1,2026-06-26 13:00:00,0.7692,3.08,0.472
Pick_Place_1,2026-06-26 13:00:00,1.9993,8.0,0.881
Assembly_Conveyor_1,2026-06-26 13:00:00,0.5082,2.03,0.708
Injection_Molder_2,2026-06-26 13:00:00,3.945,15.78,0.505
Thermoformer_2,2026-06-26 13:00:00,2.6774,10.71,0.578
Packaging_Robot_2,2026-06-26 13:00:00,0.6349,2.54,0.586
Labeling_Machine_2,2026-06-26 13:00:00,1.0871,4.35,0.923
Palletizer_2,2026-06-26 13:00:00,0.5259,2.1,0.552
Solar_PV_System,2026-06-26 13:00:00,35.9708,143.88,0.99
CNC_Mill_1,2026-06-26 13:15:00,8.0035,32.01,0.853
CNC_Lathe_1,2026-06-26 13:15:00,6.5286,26.11,0.827
Robotic_Welder_1,2026-06-26 13:15:00,4.3408,17.36,0.781
Pick_Place_1,2026-06-26 13:15:00,1.7378,6.95,0.877
Assembly_Conveyor_1,2026-06-26 13:15:00,2.4747,9.9,0.797
Injection_Molder_2,2026-06-26 13:15:00,15.4241,61.7,0.901
Thermoformer_2,2026-06-26 13:15:00,11.5167,46.07,0.851
Packaging_Robot_2,2026-06-26 13:15:00,3.265,13.06,0.862
Labeling_Machine_2,2026-06-26 13:15:00,1.1649,4.66,0.935
Palletizer_2,2026-06-26 13:15:00,3.0618,12.25,0.804
Solar_PV_System,2026-06-26 13:15:00,38.2193,152.88,0.99
CNC_Mill_1,2026-06-26 13:30:00,12.6831,50.73,0.84
CNC_Lathe_1,2026-06-26 13:30:00,6.068,24.27,0.841
Robotic_Welder_1,2026-06-26 13:30:00,4.1409,16.56,0.75
Pick_Place_1,2026-06-26 13:30:00,2.0369,8.15,0.9
Assembly_Conveyor_1,2026-06-26 13:30:00,2.3435,9.37,0.802
Injection_Molder_2,2026-06-26 13:30:00,18.7379,74.95,0.917
Thermoformer_2,2026-06-26 13:30:00,11.4385,45.75,0.89
Packaging_Robot_2,2026-06-26 13:30:00,3.5572,14.23,0.826
Labeling_Machine_2,2026-06-26 13:30:00,1.2646,5.06,0.907
Palletizer_2,2026-06-26 13:30:00,2.8117,11.25,0.824
Solar_PV_System,2026-06-26 13:30:00,34.9842,139.94,0.99
CNC_Mill_1,2026-06-26 13:45:00,1.887,7.55,0.619
CNC_Lathe_1,2026-06-26 13:45:00,1.3104,5.24,0.551
Robotic_Welder_1,2026-06-26 13:45:00,0.8516,3.41,0.574
Pick_Place_1,2026-06-26 13:45:00,0.3791,1.52,0.526
Assembly_Conveyor_1,2026-06-26 13:45:00,0.5119,2.05,0.465
Injection_Molder_2,2026-06-26 13:45:00,3.5704,14.28,0.586
Thermoformer_2,2026-06-26 13:45:00,2.4553,9.82,0.573
Packaging_Robot_2,2026-06-26 13:45:00,0.6768,2.71,0.44
Labeling_Machine_2,2026-06-26 13:45:00,0.2478,0.99,0.496
Palletizer_2,2026-06-26 13:45:00,0.4772,1.91,0.442
Solar_PV_System,2026-06-26 13:45:00,36.711,146.84,0.99
CNC_Mill_1,2026-06-26 14:00:00,2.1879,8.75,0.577
CNC_Lathe_1,2026-06-26 14:00:00,1.1501,4.6,0.567
Robotic_Welder_1,2026-06-26 14:00:00,0.7503,3.0,0.605
Pick_Place_1,2026-06-26 14:00:00,0.3743,1.5,0.644
Assembly_Conveyor_1,2026-06-26 14:00:00,2.3988,9.6,0.821
Injection_Molder_2,2026-06-26 14:00:00,3.2759,13.1,0.567
Thermoformer_2,2026-06-26 14:00:00,2.4613,9.85,0.527
Packaging_Robot_2,2026-06-26 14:00:00,0.6739,2.7,0.591
Labeling_Machine_2,2026-06-26 14:00:00,1.1282,4.51,0.925
Palletizer_2,2026-06-26 14:00:00,0.5082,2.03,0.674
Solar_PV_System,2026-06-26 14:00:00,30.683,122.73,0.99
CNC_Mill_1,2026-06-26 14:15:00,8.5208,34.08,0.853
CNC_Lathe_1,2026-06-26 14:15:00,5.6054,22.42,0.782
Robotic_Welder_1,2026-06-26 14:15:00,5.1812,20.72,0.815
Pick_Place_1,2026-06-26 14:15:00,1.7811,7.12,0.89
Assembly_Conveyor_1,2026-06-26 14:15:00,2.8439,11.38,0.808
Injection_Molder_2,2026-06-26 14:15:00,16.9145,67.66,0.913
Thermoformer_2,2026-06-26 14:15:00,10.6203,42.48,0.84
Packaging_Robot_2,2026-06-26 14:15:00,3.7082,14.83,0.865
Labeling_Machine_2,2026-06-26 14:15:00,1.0874,4.35,0.939
Palletizer_2,2026-06-26 14:15:00,2.5703,10.28,0.838
Solar_PV_System,2026-06-26 14:15:00,31.7866,127.15,0.99
CNC_Mill_1,2026-06-26 14:30:00,9.6186,38.47,0.837
CNC_Lathe_1,2026-06-26 14:30:00,5.6269,22.51,0.811
Robotic_Welder_1,2026-06-26 14:30:00,5.6747,22.7,0.743
Pick_Place_1,2026-06-26 14:30:00,2.0184,8.07,0.87
Assembly_Conveyor_1,2026-06-26 14:30:00,2.74,10.96,0.802
Injection_Molder_2,2026-06-26 14:30:00,17.9849,71.94,0.899
Thermoformer_2,2026-06-26 14:30:00,13.1833,52.73,0.847
Packaging_Robot_2,2026-06-26 14:30:00,3.7816,15.13,0.858
Labeling_Machine_2,2026-06-26 14:30:00,0.9204,3.68,0.929
Palletizer_2,2026-06-26 14:30:00,3.2915,13.17,0.796
Solar_PV_System,2026-06-26 14:30:00,31.0925,124.37,0.99
CNC_Mill_1,2026-06-26 14:45:00,2.2455,8.98,0.504
CNC_Lathe_1,2026-06-26 14:45:00,1.2896,5.16,0.531
Robotic_Welder_1,2026-06-26 14:45:00,0.7541,3.02,0.509
Pick_Place_1,2026-06-26 14:45:00,2.1929,8.77,0.871
Assembly_Conveyor_1,2026-06-26 14:45:00,0.4663,1.87,0.571
Injection_Molder_2,2026-06-26 14:45:00,3.8317,15.33,0.533
Thermoformer_2,2026-06-26 14:45:00,2.438,9.75,0.562
Packaging_Robot_2,2026-06-26 14:45:00,0.6095,2.44,0.529
Labeling_Machine_2,2026-06-26 14:45:00,1.1997,4.8,0.906
Palletizer_2,2026-06-26 14:45:00,0.5189,2.08,0.543
Solar_PV_System,2026-06-26 14:45:00,32.9364,131.75,0.99
CNC_Mill_1,2026-06-26 15:00:00,2.04,8.16,0.557
CNC_Lathe_1,2026-06-26 15:00:00,6.3889,25.56,0.866
Robotic_Welder_1,2026-06-26 15:00:00,5.0645,20.26,0.815
Pick_Place_1,2026-06-26 15:00:00,1.5818,6.33,0.903
Assembly_Conveyor_1,2026-06-26 15:00:00,0.4829,1.93,0.58
Injection_Molder_2,2026-06-26 15:00:00,3.438,13.75,0.48
Thermoformer_2,2026-06-26 15:00:00,11.7007,46.8,0.857
Packaging_Robot_2,2026-06-26 15:00:00,0.6679,2.67,0.554
Labeling_Machine_2,2026-06-26 15:00:00,1.0429,4.17,0.898
Palletizer_2,2026-06-26 15:00:00,3.2255,12.9,0.829
Solar_PV_System,2026-06-26 15:00:00,26.6829,106.73,0.99
CNC_Mill_1,2026-06-26 15:15:00,10.0368,40.15,0.842
CNC_Lathe_1,2026-06-26 15:15:00,5.8187,23.27,0.833
Robotic_Welder_1,2026-06-26 15:15:00,5.4907,21.96,0.791
Pick_Place_1,2026-06-26 15:15:00,1.6495,6.6,0.857
Assembly_Conveyor_1,2026-06-26 15:15:00,2.7615,11.05,0.83
Injection_Molder_2,2026-06-26 15:15:00,16.8406,67.36,0.891
Thermoformer_2,2026-06-26 15:15:00,12.5842,50.34,0.858
Packaging_Robot_2,2026-06-26 15:15:00,3.8087,15.23,0.832
Labeling_Machine_2,2026-06-26 15:15:00,1.1591,4.64,0.921
Palletizer_2,2026-06-26 15:15:00,2.964,11.86,0.792
Solar_PV_System,2026-06-26 15:15:00,25.4208,101.68,0.99
CNC_Mill_1,2026-06-26 15:30:00,9.7946,39.18,0.855
CNC_Lathe_1,2026-06-26 15:30:00,6.6489,26.6,0.809
Robotic_Welder_1,2026-06-26 15:30:00,5.1626,20.65,0.801
Pick_Place_1,2026-06-26 15:30:00,2.1886,8.75,0.861
Assembly_Conveyor_1,2026-06-26 15:30:00,2.3431,9.37,0.831
Injection_Molder_2,2026-06-26 15:30:00,18.8178,75.27,0.867
Thermoformer_2,2026-06-26 15:30:00,11.6368,46.55,0.841
Packaging_Robot_2,2026-06-26 15:30:00,3.4703,13.88,0.814
Labeling_Machine_2,2026-06-26 15:30:00,1.0764,4.31,0.906
Palletizer_2,2026-06-26 15:30:00,2.7556,11.02,0.815
Solar_PV_System,2026-06-26 15:30:00,28.6629,114.65,0.99
CNC_Mill_1,2026-06-26 15:45:00,9.9672,39.87,0.864
CNC_Lathe_1,2026-06-26 15:45:00,6.2909,25.16,0.783
Robotic_Welder_1,2026-06-26 15:45:00,5.1596,20.64,0.745
Pick_Place_1,2026-06-26 15:45:00,2.1555,8.62,0.904
Assembly_Conveyor_1,2026-06-26 15:45:00,2.1155,8.46,0.767
Injection_Molder_2,2026-06-26 15:45:00,17.5989,70.4,0.929
Thermoformer_2,2026-06-26 15:45:00,12.1407,48.56,0.873
Packaging_Robot_2,2026-06-26 15:45:00,3.2546,13.02,0.836
Labeling_Machine_2,2026-06-26 15:45:00,1.0941,4.38,0.905
Palletizer_2,2026-06-26 15:45:00,3.2541,13.02,0.781
Solar_PV_System,2026-06-26 15:45:00,29.4031,117.61,0.99
CNC_Mill_1,2026-06-26 16:00:00,1.8614,7.45,0.553
CNC_Lathe_1,2026-06-26 16:00:00,6.053,24.21,0.819
Robotic_Welder_1,2026-06-26 16:00:00,0.7454,2.98,0.575
Pick_Place_1,2026-06-26 16:00:00,0.3786,1.51,0.466
Assembly_Conveyor_1,2026-06-26 16:00:00,0.5117,2.05,0.54
Injection_Molder_2,2026-06-26 16:00:00,16.837,67.35,0.921
Thermoformer_2,2026-06-26 16:00:00,2.2674,9.07,0.483
Packaging_Robot_2,2026-06-26 16:00:00,0.6808,2.72,0.602
Labeling_Machine_2,2026-06-26 16:00:00,0.2599,1.04,0.591
Palletizer_2,2026-06-26 16:00:00,0.5213,2.09,0.622
Solar_PV_System,2026-06-26 16:00:00,20.6694,82.68,0.99
CNC_Mill_1,2026-06-26 16:15:00,8.9965,35.99,0.859
CNC_Lathe_1,2026-06-26 16:15:00,5.4643,21.86,0.82
Robotic_Welder_1,2026-06-26 16:15:00,5.4805,21.92,0.761
Pick_Place_1,2026-06-26 16:15:00,2.0291,8.12,0.843
Assembly_Conveyor_1,2026-06-26 16:15:00,2.5792,10.32,0.827
Injection_Molder_2,2026-06-26 16:15:00,19.8002,79.2,0.917
Thermoformer_2,2026-06-26 16:15:00,13.0352,52.14,0.856
Packaging_Robot_2,2026-06-26 16:15:00,3.7489,15.0,0.817
Labeling_Machine_2,2026-06-26 16:15:00,1.53,6.12,0.921
Palletizer_2,2026-06-26 16:15:00,3.1077,12.43,0.824
Solar_PV_System,2026-06-26 16:15:00,18.8403,75.36,0.99
CNC_Mill_1,2026-06-26 16:30:00,8.9996,36.0,0.831
CNC_Lathe_1,2026-06-26 16:30:00,6.496,25.98,0.801
Robotic_Welder_1,2026-06-26 16:30:00,5.1865,20.75,0.768
Pick_Place_1,2026-06-26 16:30:00,1.5318,6.13,0.891
Assembly_Conveyor_1,2026-06-26 16:30:00,2.1463,8.59,0.801
Injection_Molder_2,2026-06-26 16:30:00,20.3805,81.52,0.9
Thermoformer_2,2026-06-26 16:30:00,12.1762,48.7,0.857
Packaging_Robot_2,2026-06-26 16:30:00,3.057,12.23,0.835
Labeling_Machine_2,2026-06-26 16:30:00,1.12,4.48,0.882
Palletizer_2,2026-06-26 16:30:00,3.2101,12.84,0.807
Solar_PV_System,2026-06-26 16:30:00,18.3751,73.5,0.99
CNC_Mill_1,2026-06-26 16:45:00,9.3052,37.22,0.844
CNC_Lathe_1,2026-06-26 16:45:00,6.2825,25.13,0.824
Robotic_Welder_1,2026-06-26 16:45:00,5.1454,20.58,0.773
Pick_Place_1,2026-06-26 16:45:00,1.9054,7.62,0.865
Assembly_Conveyor_1,2026-06-26 16:45:00,2.4769,9.91,0.804
Injection_Molder_2,2026-06-26 16:45:00,21.9291,87.72,0.87
Thermoformer_2,2026-06-26 16:45:00,9.8978,39.59,0.844
Packaging_Robot_2,2026-06-26 16:45:00,3.6357,14.54,0.878
Labeling_Machine_2,2026-06-26 16:45:00,1.2001,4.8,0.924
Palletizer_2,2026-06-26 16:45:00,3.2491,13.0,0.82
Solar_PV_System,2026-06-26 16:45:00,17.4097,69.64,0.99
CNC_Mill_1,2026-06-26 17:00:00,10.7911,43.16,0.85
CNC_Lathe_1,2026-06-26 17:00:00,1.4105,5.64,0.609
Robotic_Welder_1,2026-06-26 17:00:00,5.4724,21.89,0.79
Pick_Place_1,2026-06-26 17:00:00,0.3588,1.44,0.564
Assembly_Conveyor_1,2026-06-26 17:00:00,0.4871,1.95,0.52
Injection_Molder_2,2026-06-26 17:00:00,3.6468,14.59,0.543
Thermoformer_2,2026-06-26 17:00:00,2.5877,10.35,0.605
Packaging_Robot_2,2026-06-26 17:00:00,3.2985,13.19,0.852
Labeling_Machine_2,2026-06-26 17:00:00,1.0183,4.07,0.939
Palletizer_2,2026-06-26 17:00:00,0.5149,2.06,0.542
Solar_PV_System,2026-06-26 17:00:00,9.6214,38.49,0.99
CNC_Mill_1,2026-06-26 17:15:00,9.493,37.97,0.853
CNC_Lathe_1,2026-06-26 17:15:00,7.4412,29.76,0.803
Robotic_Welder_1,2026-06-26 17:15:00,4.2077,16.83,0.767
Pick_Place_1,2026-06-26 17:15:00,2.1738,8.7,0.866
Assembly_Conveyor_1,2026-06-26 17:15:00,2.4757,9.9,0.81
Injection_Molder_2,2026-06-26 17:15:00,18.3532,73.41,0.907
Thermoformer_2,2026-06-26 17:15:00,12.9034,51.61,0.856
Packaging_Robot_2,2026-06-26 17:15:00,3.2797,13.12,0.867
Labeling_Machine_2,2026-06-26 17:15:00,1.2002,4.8,0.914
Palletizer_2,2026-06-26 17:15:00,3.1645,12.66,0.834
Solar_PV_System,2026-06-26 17:15:00,7.0099,28.04,0.99
CNC_Mill_1,2026-06-26 17:30:00,8.8437,35.37,0.838
CNC_Lathe_1,2026-06-26 17:30:00,5.3831,21.53,0.811
Robotic_Welder_1,2026-06-26 17:30:00,5.6232,22.49,0.769
Pick_Place_1,2026-06-26 17:30:00,1.8122,7.25,0.903
Assembly_Conveyor_1,2026-06-26 17:30:00,2.314,9.26,0.831
Injection_Molder_2,2026-06-26 17:30:00,16.4766,65.91,0.923
Thermoformer_2,2026-06-26 17:30:00,12.0091,48.04,0.868
Packaging_Robot_2,2026-06-26 17:30:00,4.0254,16.1,0.835
Labeling_Machine_2,2026-06-26 17:30:00,1.2062,4.82,0.938
Palletizer_2,2026-06-26 17:30:00,3.0419,12.17,0.794
Solar_PV_System,2026-06-26 17:30:00,7.0765,28.31,0.99
CNC_Mill_1,2026-06-26 17:45:00,10.8025,43.21,0.843
CNC_Lathe_1,2026-06-26 17:45:00,5.7829,23.13,0.792
Robotic_Welder_1,2026-06-26 17:45:00,4.9732,19.89,0.765
Pick_Place_1,2026-06-26 17:45:00,1.8304,7.32,0.882
Assembly_Conveyor_1,2026-06-26 17:45:00,2.7731,11.09,0.808
Injection_Molder_2,2026-06-26 17:45:00,18.8783,75.51,0.877
Thermoformer_2,2026-06-26 17:45:00,12.5768,50.31,0.879
Packaging_Robot_2,2026-06-26 17:45:00,4.2494,17.0,0.831
Labeling_Machine_2,2026-06-26 17:45:00,1.0148,4.06,0.906
Palletizer_2,2026-06-26 17:45:00,2.9215,11.69,0.781
Solar_PV_System,2026-06-26 17:45:00,9.5978,38.39,0.99
CNC_Mill_1,2026-06-26 18:00:00,1.866,7.46,0.531
CNC_Lathe_1,2026-06-26 18:00:00,5.5777,22.31,0.823
Robotic_Welder_1,2026-06-26 18:00:00,5.2338,20.94,0.761
Pick_Place_1,2026-06-26 18:00:00,0.3999,1.6,0.558
Assembly_Conveyor_1,2026-06-26 18:00:00,2.5061,10.02,0.833
Injection_Molder_2,2026-06-26 18:00:00,3.9119,15.65,0.488
Thermoformer_2,2026-06-26 18:00:00,2.5984,10.39,0.648
Packaging_Robot_2,2026-06-26 18:00:00,0.6878,2.75,0.603
Labeling_Machine_2,2026-06-26 18:00:00,0.245,0.98,0.529
Palletizer_2,2026-06-26 18:00:00,0.499,2.0,0.555
Solar_PV_System,2026-06-26 18:00:00,0.6106,2.44,0.99
CNC_Mill_1,2026-06-26 18:15:00,8.989,35.96,0.878
CNC_Lathe_1,2026-06-26 18:15:00,6.0416,24.17,0.807
Robotic_Welder_1,2026-06-26 18:15:00,5.1662,20.66,0.802
Pick_Place_1,2026-06-26 18:15:00,1.9745,7.9,0.841
Assembly_Conveyor_1,2026-06-26 18:15:00,2.7684,11.07,0.806
Injection_Molder_2,2026-06-26 18:15:00,16.0071,64.03,0.885
Thermoformer_2,2026-06-26 18:15:00,12.9499,51.8,0.848
Packaging_Robot_2,2026-06-26 18:15:00,3.7062,14.82,0.861
Labeling_Machine_2,2026-06-26 18:15:00,1.2578,5.03,0.929
Palletizer_2,2026-06-26 18:15:00,3.3583,13.43,0.819
Solar_PV_System,2026-06-26 18:15:00,0.1071,0.43,0.99
CNC_Mill_1,2026-06-26 18:30:00,10.054,40.22,0.846
CNC_Lathe_1,2026-06-26 18:30:00,6.2074,24.83,0.809
Robotic_Welder_1,2026-06-26 18:30:00,5.3715,21.49,0.734
Pick_Place_1,2026-06-26 18:30:00,2.0859,8.34,0.902
Assembly_Conveyor_1,2026-06-26 18:30:00,2.2551,9.02,0.822
Injection_Molder_2,2026-06-26 18:30:00,17.6149,70.46,0.932
Thermoformer_2,2026-06-26 18:30:00,13.4106,53.64,0.883
Packaging_Robot_2,2026-06-26 18:30:00,2.6255,10.5,0.868
Labeling_Machine_2,2026-06-26 18:30:00,1.047,4.19,0.912
Palletizer_2,2026-06-26 18:30:00,3.2557,13.02,0.823
Solar_PV_System,2026-06-26 18:30:00,0.0,0.0,0.99
CNC_Mill_1,2026-06-26 18:45:00,8.5794,34.32,0.845
CNC_Lathe_1,2026-06-26 18:45:00,6.321,25.28,0.84
Robotic_Welder_1,2026-06-26 18:45:00,4.4915,17.97,0.81
